"Sens Factor =-1.663dB, SERNO: 7164376"
"Auto-generated 90-degree calibration file"
117.919	0.4424
119.386	0.4400
120.873	0.4380
122.377	0.4364
123.901	0.4353
125.443	0.4349
127.005	0.4350
128.586	0.4359
130.187	0.4373
131.807	0.4392
133.448	0.4416
135.109	0.4444
136.791	0.4473
138.494	0.4505
140.218	0.4536
141.964	0.4568
143.731	0.4598
145.520	0.4626
147.332	0.4653
149.166	0.4680
151.023	0.4707
152.903	0.4734
154.806	0.4760
156.734	0.4786
158.685	0.4809
160.660	0.4830
162.660	0.4847
164.685	0.4862
166.735	0.4875
168.811	0.4887
170.912	0.4898
173.040	0.4908
175.194	0.4918
177.375	0.4930
179.583	0.4943
181.819	0.4959
184.082	0.4978
186.374	0.4998
188.694	0.5018
191.043	0.5038
193.421	0.5056
195.829	0.5072
198.267	0.5086
200.735	0.5097
203.234	0.5107
205.764	0.5114
208.325	0.5118
210.919	0.5118
213.544	0.5112
216.203	0.5103
218.894	0.5089
221.619	0.5072
224.378	0.5053
227.171	0.5032
229.999	0.5010
232.862	0.4987
235.761	0.4965
238.696	0.4943
241.668	0.4923
244.676	0.4903
247.722	0.4884
250.806	0.4864
253.928	0.4843
257.089	0.4821
260.290	0.4800
263.530	0.4778
266.810	0.4757
270.132	0.4736
273.495	0.4715
276.899	0.4693
280.346	0.4669
283.836	0.4643
287.370	0.4615
290.947	0.4587
294.569	0.4556
298.236	0.4524
301.949	0.4489
305.708	0.4452
309.513	0.4413
313.366	0.4373
317.267	0.4332
321.217	0.4291
325.216	0.4250
329.264	0.4211
333.363	0.4173
337.513	0.4135
341.715	0.4098
345.969	0.4061
350.276	0.4027
354.636	0.3995
359.051	0.3963
363.521	0.3930
368.046	0.3893
372.628	0.3851
377.266	0.3803
381.963	0.3746
386.718	0.3683
391.532	0.3612
396.406	0.3532
401.341	0.3447
406.337	0.3358
411.395	0.3269
416.517	0.3180
421.702	0.3093
426.951	0.3008
432.266	0.2925
437.648	0.2845
443.096	0.2767
448.612	0.2691
454.196	0.2617
459.851	0.2544
465.575	0.2474
471.371	0.2403
477.239	0.2334
483.180	0.2265
489.195	0.2195
495.285	0.2124
501.450	0.2053
507.693	0.1982
514.013	0.1910
520.412	0.1839
526.890	0.1767
533.449	0.1697
540.090	0.1627
546.814	0.1558
553.621	0.1492
560.513	0.1428
567.490	0.1367
574.555	0.1309
581.707	0.1254
588.949	0.1203
596.281	0.1155
603.703	0.1114
611.219	0.1080
618.828	0.1054
626.531	0.1037
634.331	0.1027
642.228	0.1022
650.222	0.1022
658.317	0.1029
666.512	0.1039
674.809	0.1048
683.210	0.1053
691.715	0.1051
700.326	0.1040
709.044	0.1023
717.871	0.1001
726.807	0.0975
735.855	0.0947
745.016	0.0920
754.290	0.0893
763.680	0.0866
773.187	0.0836
782.812	0.0809
792.557	0.0783
802.424	0.0760
812.413	0.0738
822.526	0.0716
832.766	0.0694
843.133	0.0672
853.629	0.0646
864.255	0.0613
875.014	0.0574
885.907	0.0527
896.935	0.0470
908.101	0.0404
919.406	0.0328
930.851	0.0245
942.439	0.0150
954.171	0.0048
966.049	-0.0068
978.076	-0.0195
990.251	-0.0333
1002.579	-0.0477
1015.060	-0.0629
1027.696	-0.0785
1040.489	-0.0944
1053.442	-0.1098
1066.556	-0.1250
1079.833	-0.1397
1093.276	-0.1538
1106.886	-0.1675
1120.665	-0.1805
1134.616	-0.1931
1148.741	-0.2049
1163.041	-0.2160
1177.519	-0.2267
1192.178	-0.2370
1207.019	-0.2470
1222.045	-0.2572
1237.258	-0.2674
1252.660	-0.2774
1268.254	-0.2875
1284.042	-0.2974
1300.027	-0.3073
1316.211	-0.3170
1332.596	-0.3267
1349.185	-0.3364
1365.981	-0.3465
1382.985	-0.3566
1400.202	-0.3667
1417.633	-0.3765
1435.280	-0.3857
1453.148	-0.3944
1471.238	-0.4023
1489.553	-0.4091
1508.096	-0.4150
1526.870	-0.4200
1545.877	-0.4240
1565.121	-0.4273
1584.605	-0.4300
1604.332	-0.4318
1624.303	-0.4330
1644.524	-0.4337
1664.996	-0.4339
1685.723	-0.4339
1706.708	-0.4337
1727.955	-0.4340
1749.466	-0.4342
1771.244	-0.4343
1793.294	-0.4342
1815.618	-0.4338
1838.221	-0.4327
1861.104	-0.4312
1884.272	-0.4290
1907.729	-0.4259
1931.478	-0.4227
1955.523	-0.4187
1979.866	-0.4138
2004.513	-0.4078
2029.467	-0.4012
2054.731	-0.3944
2080.310	-0.3879
2106.207	-0.3823
2132.427	-0.3772
2158.973	-0.3729
2185.849	-0.3693
2213.060	-0.3666
2240.610	-0.3648
2268.503	-0.3645
2296.743	-0.3653
2325.334	-0.3671
2354.282	-0.3695
2383.590	-0.3715
2413.262	-0.3731
2443.305	-0.3747
2473.721	-0.3760
2504.515	-0.3768
2535.693	-0.3773
2567.260	-0.3777
2599.219	-0.3781
2631.576	-0.3783
2664.335	-0.3785
2697.503	-0.3782
2731.084	-0.3774
2765.082	-0.3760
2799.504	-0.3739
2834.354	-0.3713
2869.638	-0.3680
2905.362	-0.3648
2941.530	-0.3614
2978.148	-0.3576
3015.222	-0.3537
3052.758	-0.3497
3090.761	-0.3458
3129.237	-0.3420
3168.192	-0.3382
3207.632	-0.3347
3247.563	-0.3317
3287.991	-0.3292
3328.923	-0.3268
3370.364	-0.3241
3412.320	-0.3205
3454.799	-0.3153
3497.807	-0.3084
3541.351	-0.3002
3585.436	-0.2913
3630.070	-0.2819
3675.260	-0.2724
3721.012	-0.2629
3767.334	-0.2529
3814.233	-0.2427
3861.715	-0.2329
3909.789	-0.2237
3958.460	-0.2155
4007.738	-0.2079
4057.630	-0.2004
4108.142	-0.1936
4159.283	-0.1865
4211.061	-0.1794
4263.483	-0.1719
4316.559	-0.1640
4370.294	-0.1553
4424.699	-0.1461
4479.781	-0.1364
4535.548	-0.1263
4592.010	-0.1163
4649.175	-0.1066
4707.051	-0.0970
4765.648	-0.0877
4824.975	-0.0788
4885.039	-0.0718
4945.852	-0.0656
5007.421	-0.0598
5069.757	-0.0555
5132.870	-0.0535
5196.768	-0.0550
5261.460	-0.0595
5326.959	-0.0674
5393.273	-0.0789
5460.413	-0.0940
5528.388	-0.1122
5597.209	-0.1330
5666.887	-0.1559
5737.433	-0.1798
5808.857	-0.2043
5881.169	-0.2292
5954.383	-0.2542
6028.507	-0.2789
6103.555	-0.3028
6179.536	-0.3257
6256.464	-0.3475
6334.349	-0.3678
6413.204	-0.3862
6493.040	-0.4033
6573.870	-0.4200
6655.706	-0.4376
6738.562	-0.4576
6822.448	-0.4819
6907.379	-0.5121
6993.367	-0.5493
7080.426	-0.5945
7168.568	-0.6475
7257.808	-0.7057
7348.158	-0.7660
7439.633	-0.8283
7532.248	-0.8920
7626.015	-0.9567
7720.949	-1.0216
7817.065	-1.0879
7914.377	-1.1565
8012.901	-1.2279
8112.652	-1.3028
8213.645	-1.3812
8315.894	-1.4643
8419.416	-1.5502
8524.228	-1.6377
8630.343	-1.7255
8737.780	-1.8118
8846.555	-1.8958
8956.683	-1.9775
9068.182	-2.0573
9181.069	-2.1361
9295.362	-2.2145
9411.078	-2.2939
9528.233	-2.3756
9646.849	-2.4601
9766.939	-2.5479
9888.525	-2.6386
10011.625	-2.7314
10136.257	-2.8262
10262.440	-2.9227
10390.195	-3.0194
10519.540	-3.1179
10650.495	-3.2184
10783.080	-3.3208
10917.316	-3.4250
11053.223	-3.5299
11190.821	-3.6345
11330.133	-3.7372
11471.179	-3.8366
11613.980	-3.9306
11758.561	-4.0187
11904.939	-4.1013
12053.141	-4.1814
12203.188	-4.2611
12355.102	-4.3410
12508.907	-4.4221
12664.627	-4.5047
12822.286	-4.5883
12981.907	-4.6717
13143.516	-4.7545
13307.136	-4.8363
13472.793	-4.9168
13640.512	-4.9950
13810.319	-5.0704
13982.240	-5.1446
14156.302	-5.2187
14332.529	-5.2934
14510.951	-5.3693
14691.595	-5.4458
14874.486	-5.5237
15059.655	-5.6025
15247.129	-5.6816
15436.937	-5.7603
15629.106	-5.8382
15823.669	-5.9157
16020.654	-5.9927
16220.091	-6.0682
16422.010	-6.1427
16626.443	-6.2155
16833.422	-6.2850
17042.977	-6.3536
17255.141	-6.4196
17469.945	-6.4851
17687.424	-6.5507
17907.609	-6.6232
18130.537	-6.6962
18356.240	-6.7694
18584.752	-6.8429
18816.107	-6.9170
19050.346	-6.9917
19287.498	-7.0672
19527.604	-7.1442
19770.697	-7.2223
20016.816	-7.3008
